HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking.label,Approve,Reject
3UEBBGULPFFAD8158KSKPRFBDOAUFZ,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3TY7ZAOG5GB70SFX1QAY5HEY04J0KV,A1PUHCEBSOWETV,Submitted,Mon Apr 29 12:08:43 PDT 2019,Mon Apr 29 12:10:53 PDT 2019,Thu May 02 12:10:53 PDT 2019,,,,130,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550.mp4,B,,
3BA7SXOG1JH9I1Z1WCR9AOB5JLU8RT,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,30IQTZXKALXDKSE409PNVBM0WDY0XK,A177EXELDLWTWV,Submitted,Mon Apr 29 12:08:56 PDT 2019,Mon Apr 29 12:09:57 PDT 2019,Thu May 02 12:09:57 PDT 2019,,,,61,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,B,,
3EAWOID6MTOJTJBFASJ4I6UQLTV0VR,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3OHYZ19UGDWMRWYURKZK147KTV4OAT,A177EXELDLWTWV,Submitted,Mon Apr 29 12:09:05 PDT 2019,Mon Apr 29 12:11:16 PDT 2019,Thu May 02 12:11:16 PDT 2019,,,,131,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,B,,
3QXFBUZ4ZK7GR8X0J4Y27CFNE3AUGY,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,34Z02EIMIT463B5KVZOQ681UJHA0T1,A2MCG5W6LHSRG9,Submitted,Mon Apr 29 12:08:52 PDT 2019,Mon Apr 29 12:09:33 PDT 2019,Thu May 02 12:09:33 PDT 2019,,,,41,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,A,,
30P8I9JKOICIOQXG7YPGZ1QH2165VH,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3MRNMEIQW6XCJIY9Y2AUZOBWJTWLDB,A2BZY06YRWGEDL,Submitted,Mon Apr 29 12:18:50 PDT 2019,Mon Apr 29 12:23:33 PDT 2019,Thu May 02 12:23:33 PDT 2019,,,,283,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,B,,
3KVQ0UJWPXCV3FXLX8UCL39V9A85WR,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,31LVTDXBL816KSHEG35E4DS0YUOLRI,A2XFO0X6RCS98M,Submitted,Mon Apr 29 12:09:43 PDT 2019,Mon Apr 29 12:13:01 PDT 2019,Thu May 02 12:13:01 PDT 2019,,,,198,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,A,,
3S8APUMBJXAVH9SZ8TBPK1NNO34BF0,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3U0SRXB7CEWW8SKZSGLTH5WP3PNNRL,A2MCG5W6LHSRG9,Submitted,Mon Apr 29 12:08:52 PDT 2019,Mon Apr 29 12:10:02 PDT 2019,Thu May 02 12:10:02 PDT 2019,,,,70,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,B,,
3QTFNPMJC693NZ8WCVA5EO3ZHXBZN0,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3BV8HQ2ZZXSW2QSQRODQK4LT8VEA6U,A100Y89FZO4J0B,Submitted,Mon Apr 29 12:19:32 PDT 2019,Mon Apr 29 12:27:03 PDT 2019,Thu May 02 12:27:03 PDT 2019,,,,451,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,A,,
3VLL1PIENQFL5K88DAAITD3477GZOF,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,339ANSOTR6TI7NWD5GZ4BLEUMY3KID,A110KENBXU7SUJ,Submitted,Mon Apr 29 12:19:43 PDT 2019,Mon Apr 29 12:23:50 PDT 2019,Thu May 02 12:23:50 PDT 2019,,,,247,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,B,,
3NI0WFPPI97YETWE9KBW6EER404606,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3FUI0JHJPYPXLM6NZ70IQTV3SUH33I,A3NZAEOHAO5LT6,Submitted,Mon Apr 29 12:08:56 PDT 2019,Mon Apr 29 12:09:45 PDT 2019,Thu May 02 12:09:45 PDT 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,B,,
3Y7LTZE0YTDGIPS59WMRSJVTPT4ZUS,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3FIJLY1B6VVZ8NR3H0YR45N10GHFPI,A1VPJFCJDIXGW7,Submitted,Mon Apr 29 12:20:25 PDT 2019,Mon Apr 29 12:21:53 PDT 2019,Thu May 02 12:21:53 PDT 2019,,,,88,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500.mp4,B,,
3NRZ1LDP7WX3QKK9SANXID8UHCCZPW,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3Q8GYXHFEQTOC1PA6JZCYTXHC3L5C8,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:01 PDT 2019,Mon Apr 29 12:11:04 PDT 2019,Thu May 02 12:11:04 PDT 2019,,,,123,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550.mp4,B,,
3D1TUISJWIRUNZ3V9SY5SOS3TG2UIQ,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3CCZ6YKWR8AME3I7UZPLW3W96II59R,A1J4AZL6MZ675U,Submitted,Mon Apr 29 12:08:58 PDT 2019,Mon Apr 29 12:14:25 PDT 2019,Thu May 02 12:14:25 PDT 2019,,,,327,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,A,,
3QD8LUVX4XPASF2B7DQYNMN2ICE5XK,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3QBD8R3Z22A7P7IDIJPTO1LK1L8O4I,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:02 PDT 2019,Mon Apr 29 12:12:32 PDT 2019,Thu May 02 12:12:32 PDT 2019,,,,210,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,A,,
38VTL6WC4A4ZSKSLC9C060UBKI85YQ,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,39LOEL67OTWJMJCTBOVEHA3E8G938A,A2XFO0X6RCS98M,Submitted,Mon Apr 29 12:09:02 PDT 2019,Mon Apr 29 12:10:48 PDT 2019,Thu May 02 12:10:48 PDT 2019,,,,106,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,A,,
37VE3DA4YU8FV5J53JZPNMZ04IHBHY,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:26 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:26 PDT 2019,,,3WQ3B2KGE976EEWLRW15KJEII2G1BF,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:04 PDT 2019,Mon Apr 29 12:14:44 PDT 2019,Thu May 02 12:14:44 PDT 2019,,,,340,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,A,,
33NOQL7T9OQIKSLS6TLMWRD4S2D8ZM,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,39JEC7537VS5AV4PCAHP2RRGPRMVC4,A2DNLHS1RSTF5R,Submitted,Mon Apr 29 12:18:50 PDT 2019,Mon Apr 29 12:22:04 PDT 2019,Thu May 02 12:22:04 PDT 2019,,,,194,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,Not sure,,
3N7PQ0KLI5GY80OQYPCDK04BOACE3U,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3UWN2HHPUZW897KC75LY7F1LPR6NS9,A35ROC8J91VOW0,Submitted,Mon Apr 29 12:08:53 PDT 2019,Mon Apr 29 12:09:57 PDT 2019,Thu May 02 12:09:57 PDT 2019,,,,64,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,B,,
307L9TDWJYJ22613ROFWANYK22D3N8,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:27 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:27 PDT 2019,,,3IGI0VL648BTBFSJ0O4PNARKS23NOC,A1F2VHKMDWEA2X,Submitted,Mon Apr 29 12:08:51 PDT 2019,Mon Apr 29 12:12:11 PDT 2019,Thu May 02 12:12:11 PDT 2019,,,,200,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,A,,
33W1NHWFYHC1ICDG9RWHNN9R6FXZT1,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:27 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:27 PDT 2019,,,39OWYR0EPLITH1J48NUAHWGD4LGYFR,A19CB2C4GY4C60,Submitted,Mon Apr 29 12:09:08 PDT 2019,Mon Apr 29 12:12:15 PDT 2019,Thu May 02 12:12:15 PDT 2019,,,,187,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,B,,
3RKHNXPHGWNLTUTJ9VJH547GLKRUK1,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:27 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:27 PDT 2019,,,3DY4FPOOA2F9GXT8U77KRMQ2PSPVRA,A147F5PJTHOB8A,Submitted,Mon Apr 29 12:09:14 PDT 2019,Mon Apr 29 12:10:04 PDT 2019,Thu May 02 12:10:04 PDT 2019,,,,50,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,B,,
386659BNTL8377VH3EZFBINAWPO103,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:27 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:27 PDT 2019,,,3TMSXRD2X7RY2HUWMNX17XR3S3XW1P,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:04 PDT 2019,Mon Apr 29 12:14:09 PDT 2019,Thu May 02 12:14:09 PDT 2019,,,,305,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00500.mp4,B,,
3L2OEKSTW91IF2BNA7J3IK42M898YV,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,37Z929RLGAZ64KPW417AGE7DE9STSG,A1DUPOUC9RNU4L,Submitted,Mon Apr 29 12:09:09 PDT 2019,Mon Apr 29 12:11:11 PDT 2019,Thu May 02 12:11:11 PDT 2019,,,,122,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00550.mp4,B,,
3QD8LUVX4XPASF2B7DQYNMN2ICDX5B,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3OE22WJIGJF9RHP8C28FQAEEFZEQUF,A1WITZW60TXTBS,Submitted,Mon Apr 29 12:09:27 PDT 2019,Mon Apr 29 12:11:00 PDT 2019,Thu May 02 12:11:00 PDT 2019,,,,93,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00600.mp4,B,,
3HY86PZXPY92YXABBLYUW7PEQQYE12,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,30LB5CDZND12PNEJ1RD8SW2B4DW0ZH,A2MCG5W6LHSRG9,Submitted,Mon Apr 29 12:08:58 PDT 2019,Mon Apr 29 12:13:27 PDT 2019,Thu May 02 12:13:27 PDT 2019,,,,269,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00050.mp4,A,,
39RRBHZ0AUSGV4H5EMWWO5XC30DZVH,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3MHW492WW14IJHGGPZB35NWSJ5QVMM,A1VPJFCJDIXGW7,Submitted,Mon Apr 29 12:08:55 PDT 2019,Mon Apr 29 12:10:06 PDT 2019,Thu May 02 12:10:06 PDT 2019,,,,71,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00100.mp4,A,,
3B9XR6P1WEMBMBEVRJ2AZZFFHALBJ3,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,33F859I5674HIPHZTL4QC6UPZRCHBU,A2FDEBTHDRUHRK,Submitted,Mon Apr 29 12:10:14 PDT 2019,Mon Apr 29 12:12:05 PDT 2019,Thu May 02 12:12:05 PDT 2019,,,,111,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00150.mp4,B,,
3TX9T2ZCB9STATHA4W1SA7GQA9FZWR,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3Y54SXRO1MCMJXH0T62AVFP1Z6DTUW,A3HNEYFOIJWPH1,Submitted,Mon Apr 29 12:09:08 PDT 2019,Mon Apr 29 12:18:20 PDT 2019,Thu May 02 12:18:20 PDT 2019,,,,552,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00200.mp4,B,,
3M4KL7H8KVEYLIHW53FWKJX19SA619,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3I7DHKZYGORVFD9KXLPD6ZIK9GD5FJ,A19CB2C4GY4C60,Submitted,Mon Apr 29 12:09:02 PDT 2019,Mon Apr 29 12:10:45 PDT 2019,Thu May 02 12:10:45 PDT 2019,,,,103,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00250.mp4,B,,
35ZRNT9RUIPKKR1FS3F9PCYPSCI3ON,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3U088ZLJVLKYVS9EQ4T1TS8TNBS0WR,A1J4AZL6MZ675U,Submitted,Mon Apr 29 12:08:55 PDT 2019,Mon Apr 29 12:13:25 PDT 2019,Thu May 02 12:13:25 PDT 2019,,,,270,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00300.mp4,A,,
37SQU136V7F3EWGZZX3FPN6K1HU116,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3R6P78PK7L23EFG591DTR0OAQYYTGW,A2MCG5W6LHSRG9,Submitted,Mon Apr 29 12:08:58 PDT 2019,Mon Apr 29 12:13:56 PDT 2019,Thu May 02 12:13:56 PDT 2019,,,,298,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00350.mp4,B,,
3CZH926SIC5JQW7UY3HWU5WH2A8E4F,3K4OUUN0MNC4NGK528HDBR512BOCMT,Choose which video has the best performance,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.20,Mon Apr 29 12:08:28 PDT 2019,1,BatchId:3624797;OriginalHitTemplateId:928390922;,600,259200,Thu May 02 12:08:28 PDT 2019,,,3VSOLARPKC0J0OV3GG1SH6YPSMR39Z,A1J4AZL6MZ675U,Submitted,Mon Apr 29 12:09:02 PDT 2019,Mon Apr 29 12:15:57 PDT 2019,Thu May 02 12:15:57 PDT 2019,,,,415,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00450.mp4,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/breakout_00400.mp4,Not sure,,
